seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
3cNydxlqQDMV,2,0.253125,6.253125,1699.0,292.6,849.5,17.2218952324897,100.0,54.01967295524285,0,1,0,48.84002344600084,High
3cqSxyYyqpx6,128,0.653814380787037,5.981714319299768,124050.6,4364.71,969.1453125,3.5184916477630903,71.42857142857143,45.80937378536842,2,1,0,39.918708182148194,Low
3ctK1z8sO9xA,2,0.0132523148148148,5.013252314814815,301.64,145.34,150.82,48.18326481898953,100.0,50.859504439436265,0,1,0,49.93980480288568,High
3e9JGBdDRF6C,11,0.1645096801346801,4.619055134680135,3875.3,437.32,352.29999999999995,11.28480375712848,90.9090909090909,49.12453339479286,1,1,0,46.976492389762655,Medium
3f1YtqXDwmbg,4,0.0100578703703703,6.51005787037037,4277.44,349.68,1069.36,8.174983167502058,50.0,43.975666679141824,2,2,0,37.45583690704641,Low
3fQVgVxbARce,1,0.009375,3.009375,27.4,110.14,27.4,401.9708029197081,100.0,50.12440107143888,0,1,0,49.95726898206027,High
3hL1JCnc9i88,5,0.069625,5.069625,825.31,189.44,165.06199999999998,22.95379917849051,100.0,50.68878121921057,0,1,0,49.682160550036876,High
3hxLpogKUphW,43,1.2103466838931956,6.489416451335057,12420.68,3336.89,288.853023255814,26.865598340831582,88.37209302325581,43.317390284005576,1,2,0,41.55602030680157,Medium
3iCpHGLu1n7h,19,0.7741892056530214,5.879452363547759,5564.19,901.83,292.85210526315785,16.207749915081983,84.21052631578947,44.29391776579373,1,1,0,42.508216896706415,Medium
3jC10JF4xtfp,4,0.0865306712962963,6.0865306712962965,1207.79,111.33,301.9475,9.21766201078002,75.0,45.19559703840149,1,1,0,43.35445445571196,Medium
