seller_id,order_count,avg_processing_time,avg_delivery_days,total_sales,shipping_costs,avg_order_value,shipping_ratio,on_time_delivery_rate,seller_score,prediction,performance_cluster,cluster,score,performance
Dh93QLIKSHCg,18,0.0349048353909465,6.328121141975309,6190.75,531.87,343.93055555555554,8.591366151112547,100.0,51.78666178120449,0,1,0,49.91343192716019,High
DhOFgy6nJKSC,11,0.4429377104377104,12.130112584175084,680.16,191.93,61.83272727272727,28.21836038579158,100.0,49.22545812582102,1,1,0,48.888578972407686,Medium
DhnYfWO3PJ5F,3364,0.4366093605496102,13.570807439611134,801348.4,154941.22,238.2129607609988,19.335063250890624,92.33576642335768,48.47719849596199,1,1,0,47.17186326493403,Medium
DjMxMpBCjwUI,42,0.0455577601410934,18.66147652116402,2745.54,2460.2,65.37,89.60714467827822,90.47619047619048,47.86312081083442,1,1,0,47.50670044795114,Medium
Djfhy4pnkKOC,7493,0.5263896025179057,11.140009635536376,1908717.68,333526.56,254.73344187908717,17.473855012439557,90.65609034686744,48.15737033889039,2,1,0,46.75709398391265,Low
DnUV9Elb5IBP,7,0.1213740079365079,16.92670304232804,471.26,193.69,67.32285714285715,41.10045410176972,57.14285714285714,39.34809899663584,2,2,0,38.981354853162415,Low
DpK701TIIZN7,277,0.4403864570798235,12.89983286535633,52121.55,14808.18,188.16444043321297,28.410858848211536,96.7509025270758,49.1228407183464,1,1,0,48.096803611389454,Medium
Dq9vmUTxeFxh,311,0.269113411039657,6.756926059902346,76384.66,17566.53,245.60983922829584,22.997457866540216,99.03536977491962,50.438743200902834,1,1,0,49.10035810531701,Medium
Dr1apVFurBbV,274,0.021577706812652,3.7831216207083,44060.29,17587.510000000002,160.80397810218977,39.91691838614771,100.0,50.83729743648544,0,1,0,49.96000992250954,High
DrjHW4YsGBs2,27,0.0496373456790123,5.820248628257888,3498.75,991.34,129.58333333333334,28.334119328331546,96.29629629629628,49.65679620516464,1,1,0,48.95082978217383,Medium
Dso8UMbq9eqE,22,0.5010642887205387,8.63850220959596,7840.42,1077.22,356.38272727272727,13.739314985676787,86.36363636363636,47.27537672718851,2,1,0,45.334341734352506,Low
DwnWsL7A9hp0,4,0.018287037037037,30.0,1580.0,17.96,395.0,1.1367088607594937,50.0,39.605736564089824,2,2,0,37.45433493819668,Low
DyJPo7YETDZr,1,0.0287384259259259,4.90292824074074,56.89,3.57,56.89,6.27526806117068,100.0,50.23777060844058,0,1,0,49.92790297863784,High
EBCOslQX8yVA,19,0.5991057504873294,8.33552205165692,3370.26,1021.12,177.3821052631579,30.297959207894937,100.0,49.46322477338103,1,1,0,48.49700282055787,Medium
EBG4gYM4tScw,2,0.1153761574074074,7.698258101851852,1042.15,87.38,521.075,8.38458955044859,100.0,52.548573416983984,0,1,0,49.71049113151189,High
EBHGfTPMCgWj,25,1.9457685185185185,8.984731481481482,18249.75,2599.3,729.99,14.242934834723764,100.0,49.0927578228475,2,1,0,45.117186714042106,Low
EBlT8yDwSNrA,30,0.0070679012345679,10.818185956790124,2696.82,1076.99,89.89399999999999,39.935553726240535,100.0,50.47358653334396,0,1,0,49.983728213700076,High
EEI4YCtw3bJe,4,0.375240162037037,6.453423032407407,1311.51,104.0,327.8775,7.929790851766285,100.0,50.84405210700355,1,1,0,49.05823122292078,Medium
EGW4UK5bOeEZ,21810,0.6443703082811146,21.21986563885068,5585404.48,941140.17,256.09374048601563,16.84999131880239,88.70252287219296,48.19676697132872,2,1,0,46.76567825794111,Low
EGpv4plsYpt1,277,0.222884158978473,11.106989737932878,134637.53,9570.82,486.0560649819495,7.108582577235337,97.47292418772562,51.471866313256754,1,1,0,48.82646576840179,Medium
EITVZLhkPyQj,28,0.0957113921957672,13.29308986441799,14344.92,1211.41,512.3185714285714,8.444871076311337,100.0,52.55172967536852,0,1,0,49.7615499860739,High
ELEj6VBxVfav,5,1.1734189814814815,16.328421296296295,1415.76,297.91,283.152,21.042408317793978,100.0,48.59676172866902,1,1,0,47.054536345939994,Medium
EMMfhA1qSVMb,25,0.2900162037037037,7.289553240740741,6440.000000000001,495.75,257.6,7.697981366459626,100.0,50.67642060600899,1,1,0,49.273330386416156,Medium
ENekhljjhevR,467,0.5313951839955587,14.103108146958522,137320.42,24134.56,294.0480085653105,17.575361333733174,92.68817204301077,48.46623457682757,1,1,0,46.86456434060733,Medium
EQF0oFKma2fD,9,0.1285969650205761,3.72553883744856,1047.15,324.02,116.35,30.94303585923697,100.0,50.311398669140914,0,1,0,49.67762125773591,High
